licence,route,stop_id,stop_name,stop_index,registration_time,arrival_time,eta_min_T0,eta_ts_T0,error_T0,eta_min_T15,eta_ts_T15,error_T15,eta_min_T30,eta_ts_T30,error_T30,eta_min_T45,eta_ts_T45,error_T45,eta_min_T60,eta_ts_T60,error_T60,eta_min_T75,eta_ts_T75,error_T75,eta_min_T90,eta_ts_T90,error_T90,eta_min_T105,eta_ts_T105,error_T105,eta_min_T120,eta_ts_T120,error_T120
10-1204,Rawai -> Airport,38,Laguna,7313,2025-12-02T11:24:12.028294,,81.0,2025-12-02T12:45:12.028294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,39,Cherngtalay School,7346,2025-12-02T11:24:12.028294,,81.0,2025-12-02T12:45:12.028294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,40,Baan Khian,8300,2025-12-02T11:24:12.028294,,91.0,2025-12-02T12:55:12.028294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,41,Thalang Public Health Office,8532,2025-12-02T11:24:12.028294,,93.0,2025-12-02T12:57:12.028294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,3,Old Town Intersection,134,2025-12-02T11:24:41.677444,2025-12-02T11:26:13.070831,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,4,Government Savings Bank,159,2025-12-02T11:24:41.677444,2025-12-02T11:27:44.387796,1.0,2025-12-02T11:25:41.677444,2.05,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,5,Royal Phuket City Hotel,243,2025-12-02T11:24:41.677444,,3.0,2025-12-02T11:27:41.677444,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,6,Pearl Hotel Phuket,333,2025-12-02T11:24:41.677444,,5.0,2025-12-02T11:29:41.677444,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,7,Mc Donald's,435,2025-12-02T11:24:41.677444,,8.0,2025-12-02T11:32:41.677444,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,8,Surin Circle Clock Tower,523,2025-12-02T11:24:41.677444,,10.0,2025-12-02T11:34:41.677444,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,9,Municipal Parking,593,2025-12-02T11:24:41.677444,,13.0,2025-12-02T11:37:41.677444,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,10,Krungsri Bank,647,2025-12-02T11:24:41.677444,,14.0,2025-12-02T11:38:41.677444,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,11,WANLAMUN & EGG E EGG @ OLD TOWN,692,2025-12-02T11:24:41.677444,,16.0,2025-12-02T11:40:41.677444,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,12,Phuket Thaihua Museum,760,2025-12-02T11:24:41.677444,,18.0,2025-12-02T11:42:41.677444,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,13,Dibuk Road,830,2025-12-02T11:24:41.677444,,20.0,2025-12-02T11:44:41.677444,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,14,Mongkhonnimit Temple,886,2025-12-02T11:24:41.677444,,21.0,2025-12-02T11:45:41.677444,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,15,Limelight Phuket,960,2025-12-02T11:24:41.677444,,24.0,2025-12-02T11:48:41.677444,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Bus 2 -> Bus 1 -> Patong,68,Phuket Bus Terminal 1,1587,2025-12-02T11:31:17.337337,,1.0,2025-12-02T11:32:17.337337,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Bus 2 -> Bus 1 -> Patong,69,Sanamchai,1886,2025-12-02T11:31:17.337337,,8.0,2025-12-02T11:39:17.337337,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Bus 2 -> Bus 1 -> Patong,70,Satree Phuket School,2019,2025-12-02T11:31:17.337337,,10.0,2025-12-02T11:41:17.337337,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Bus 2 -> Bus 1 -> Patong,71,Phuket Wittayalai School,2111,2025-12-02T11:31:17.337337,,12.0,2025-12-02T11:43:17.337337,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Bus 2 -> Bus 1 -> Patong,72,Vachira Phuket Hospital,2334,2025-12-02T11:31:17.337337,,15.0,2025-12-02T11:46:17.337337,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Bus 2 -> Bus 1 -> Patong,73,Bangkok Hospital Phuket,2559,2025-12-02T11:31:17.337337,,18.0,2025-12-02T11:49:17.337337,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Bus 2 -> Bus 1 -> Patong,74,Chillva Market,2715,2025-12-02T11:31:17.337337,,20.0,2025-12-02T11:51:17.337337,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Bus 2 -> Bus 1 -> Patong,75,Lotus Samkong,2809,2025-12-02T11:31:17.337337,,21.0,2025-12-02T11:52:17.337337,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Bus 2 -> Bus 1 -> Patong,76,Andamanda Phuket Waterpark,2935,2025-12-02T11:31:17.337337,,23.0,2025-12-02T11:54:17.337337,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Bus 2 -> Bus 1 -> Patong,77,Kathu Fresh Market,3266,2025-12-02T11:31:17.337337,,25.0,2025-12-02T11:56:17.337337,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Bus 2 -> Bus 1 -> Patong,78,PTT Station Kathu,3459,2025-12-02T11:31:17.337337,,27.0,2025-12-02T11:58:17.337337,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Bus 2 -> Bus 1 -> Patong,79,Siko,3649,2025-12-02T11:31:17.337337,,29.0,2025-12-02T12:00:17.337337,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Bus 2 -> Bus 1 -> Patong,80,Kathu Police Station,3736,2025-12-02T11:31:17.337337,,30.0,2025-12-02T12:01:17.337337,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Bus 2 -> Bus 1 -> Patong,81,Coffee Mania,4922,2025-12-02T11:31:17.337337,,47.0,2025-12-02T12:18:17.337337,,,,,,,,,,,,,,,,,,,,,,,,,
10-1264,Bus 2 -> Bus 1 -> Patong,82,Malin Plaza,5178,2025-12-02T11:31:17.337337,,51.0,2025-12-02T12:22:17.337337,,,,,,,,,,,,,,,,,,,,,,,,,
