licence,route,stop_id,stop_name,stop_index,registration_time,arrival_time,eta_min_T0,eta_ts_T0,error_T0,eta_min_T15,eta_ts_T15,error_T15,eta_min_T30,eta_ts_T30,error_T30,eta_min_T45,eta_ts_T45,error_T45,eta_min_T60,eta_ts_T60,error_T60,eta_min_T75,eta_ts_T75,error_T75,eta_min_T90,eta_ts_T90,error_T90,eta_min_T105,eta_ts_T105,error_T105,eta_min_T120,eta_ts_T120,error_T120
10-1210,Airport -> Rawai,59,Secret cliff resort ,7899,2025-12-02T11:04:18.933511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,60,Karon Circle,8431,2025-12-02T11:04:18.933511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,61,Woraburi Karon,8523,2025-12-02T11:04:18.933511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,62,Karon Stadium,8823,2025-12-02T11:04:18.933511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,63,OZO Phuket,8979,2025-12-02T11:04:18.933511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,64,Kata Palm,9111,2025-12-02T11:04:18.933511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-02T11:04:18.933511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-02T11:04:18.933511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,67,Sai Yuan,10247,2025-12-02T11:04:18.933511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,108,Big C Market Thepkrasattri,205,2025-12-02T11:06:18.509808,2025-12-02T11:08:20.252763,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,109,Ban Kuku School,427,2025-12-02T11:06:18.509808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,110,Dcondo Campus Kuku,522,2025-12-02T11:06:18.509808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,111,Soi Thachin,680,2025-12-02T11:06:18.509808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,112,Big C Mini Kingkaew,789,2025-12-02T11:06:18.509808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,113,Baan Natkamon,939,2025-12-02T11:06:18.509808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,114,Phuket Provincial Cooperative Office,1116,2025-12-02T11:06:18.509808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,115,Sanamchai,1246,2025-12-02T11:06:18.509808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,68,Phuket Bus Terminal 1,1587,2025-12-02T11:06:18.509808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,69,Sanamchai,1886,2025-12-02T11:06:18.509808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,70,Satree Phuket School,2019,2025-12-02T11:06:18.509808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,71,Phuket Wittayalai School,2111,2025-12-02T11:06:18.509808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,72,Vachira Phuket Hospital,2334,2025-12-02T11:06:18.509808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,73,Bangkok Hospital Phuket,2559,2025-12-02T11:06:18.509808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,74,Chillva Market,2715,2025-12-02T11:06:18.509808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,75,Lotus Samkong,2809,2025-12-02T11:06:18.509808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,76,Andamanda Phuket Waterpark,2935,2025-12-02T11:06:18.509808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,77,Kathu Fresh Market,3266,2025-12-02T11:06:18.509808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,78,PTT Station Kathu,3459,2025-12-02T11:06:18.509808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,79,Siko,3649,2025-12-02T11:06:18.509808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,80,Kathu Police Station,3736,2025-12-02T11:06:18.509808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,81,Coffee Mania,4922,2025-12-02T11:06:18.509808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,82,Malin Plaza,5178,2025-12-02T11:06:18.509808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,43,Thalang Public Health Office,2368,2025-12-02T11:07:21.468010,,16.0,2025-12-02T11:23:21.468010,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,44,Baan Khian,2586,2025-12-02T11:07:21.468010,,18.0,2025-12-02T11:25:21.468010,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,45,Cherngtalay School,3541,2025-12-02T11:07:21.468010,,27.0,2025-12-02T11:34:21.468010,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,46,Laguna,3576,2025-12-02T11:07:21.468010,,28.0,2025-12-02T11:35:21.468010,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,47,Lotus Cherngtalay,3837,2025-12-02T11:07:21.468010,,31.0,2025-12-02T11:38:21.468010,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,48,Surin Beach,4456,2025-12-02T11:07:21.468010,,37.0,2025-12-02T11:44:21.468010,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,49,Intercontinental Kamala,4912,2025-12-02T11:07:21.468010,,41.0,2025-12-02T11:48:21.468010,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,2025-12-02T11:07:21.468010,,42.0,2025-12-02T11:49:21.468010,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,51,Phuket Fantasea,5136,2025-12-02T11:07:21.468010,,43.0,2025-12-02T11:50:21.468010,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,52,Big C Kamala,5396,2025-12-02T11:07:21.468010,,46.0,2025-12-02T11:53:21.468010,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,53,Kalim Bus Stop,6450,2025-12-02T11:07:21.468010,,56.0,2025-12-02T12:03:21.468010,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,54,Kalim School,6540,2025-12-02T11:07:21.468010,,58.0,2025-12-02T12:05:21.468010,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,2025-12-02T11:07:21.468010,,59.0,2025-12-02T12:06:21.468010,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,56,Indigo Patong,6893,2025-12-02T11:07:21.468010,,63.0,2025-12-02T12:10:21.468010,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,57,Patong PEA,7083,2025-12-02T11:07:21.468010,,66.0,2025-12-02T12:13:21.468010,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,2025-12-02T11:07:21.468010,,67.0,2025-12-02T12:14:21.468010,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,59,Secret cliff resort ,7899,2025-12-02T11:07:21.468010,,78.0,2025-12-02T12:25:21.468010,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,60,Karon Circle,8431,2025-12-02T11:07:21.468010,,82.0,2025-12-02T12:29:21.468010,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,61,Woraburi Karon,8523,2025-12-02T11:07:21.468010,,84.0,2025-12-02T12:31:21.468010,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,62,Karon Stadium,8823,2025-12-02T11:07:21.468010,,87.0,2025-12-02T12:34:21.468010,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,63,OZO Phuket,8979,2025-12-02T11:07:21.468010,,89.0,2025-12-02T12:36:21.468010,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,64,Kata Palm,9111,2025-12-02T11:07:21.468010,,91.0,2025-12-02T12:38:21.468010,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-02T11:07:21.468010,,92.0,2025-12-02T12:39:21.468010,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-02T11:07:21.468010,,94.0,2025-12-02T12:41:21.468010,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,67,Sai Yuan,10247,2025-12-02T11:07:21.468010,,103.0,2025-12-02T12:50:21.468010,,,,,,,,,,,,,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,69,Sanamchai,1886,2025-12-02T11:08:20.252763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,70,Satree Phuket School,2019,2025-12-02T11:08:20.252763,,2.0,2025-12-02T11:10:20.252763,,,,,,,,,,,,,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,71,Phuket Wittayalai School,2111,2025-12-02T11:08:20.252763,,3.0,2025-12-02T11:11:20.252763,,,,,,,,,,,,,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,72,Vachira Phuket Hospital,2334,2025-12-02T11:08:20.252763,,7.0,2025-12-02T11:15:20.252763,,,,,,,,,,,,,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,73,Bangkok Hospital Phuket,2559,2025-12-02T11:08:20.252763,,10.0,2025-12-02T11:18:20.252763,,,,,,,,,,,,,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,74,Chillva Market,2715,2025-12-02T11:08:20.252763,,12.0,2025-12-02T11:20:20.252763,,,,,,,,,,,,,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,75,Lotus Samkong,2809,2025-12-02T11:08:20.252763,,13.0,2025-12-02T11:21:20.252763,,,,,,,,,,,,,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,76,Andamanda Phuket Waterpark,2935,2025-12-02T11:08:20.252763,,14.0,2025-12-02T11:22:20.252763,,,,,,,,,,,,,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,77,Kathu Fresh Market,3266,2025-12-02T11:08:20.252763,,17.0,2025-12-02T11:25:20.252763,,,,,,,,,,,,,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,78,PTT Station Kathu,3459,2025-12-02T11:08:20.252763,,19.0,2025-12-02T11:27:20.252763,,,,,,,,,,,,,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,79,Siko,3649,2025-12-02T11:08:20.252763,,20.0,2025-12-02T11:28:20.252763,,,,,,,,,,,,,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,80,Kathu Police Station,3736,2025-12-02T11:08:20.252763,,22.0,2025-12-02T11:30:20.252763,,,,,,,,,,,,,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,81,Coffee Mania,4922,2025-12-02T11:08:20.252763,,39.0,2025-12-02T11:47:20.252763,,,,,,,,,,,,,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,82,Malin Plaza,5178,2025-12-02T11:08:20.252763,,43.0,2025-12-02T11:51:20.252763,,,,,,,,,,,,,,,,,,,,,,,,,
