licence,route,stop_id,stop_name,stop_index,arrival_time,eta_pred_at_T0,accuracy_T0,eta_pred_at_T15,accuracy_T15,eta_pred_at_T30,accuracy_T30,eta_pred_at_T45,accuracy_T45,eta_pred_at_T60,accuracy_T60,eta_pred_at_T75,accuracy_T75,eta_pred_at_T90,accuracy_T90,eta_pred_at_T105,accuracy_T105,eta_pred_at_T120,accuracy_T120
10-1152,Airport -> Rawai,46,Laguna,3576,,,,2025-12-01T16:37:35.522293,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,47,Lotus Cherngtalay,3837,,,,2025-12-01T16:41:35.522293,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,48,Surin Beach,4456,,,,2025-12-01T16:46:35.522293,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,49,Intercontinental Kamala,4912,,,,2025-12-01T16:51:35.522293,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,,,,2025-12-01T16:52:35.522293,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,51,Phuket Fantasea,5136,,,,2025-12-01T16:53:35.522293,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,52,Big C Kamala,5396,,,,2025-12-01T16:56:35.522293,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,53,Kalim Bus Stop,6450,,,,2025-12-01T17:06:35.522293,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,54,Kalim School,6540,,,,2025-12-01T17:07:35.522293,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,,,,2025-12-01T17:08:35.522293,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,56,Indigo Patong,6893,,,,2025-12-01T17:13:35.522293,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,57,Patong PEA,7083,,,,2025-12-01T17:17:35.522293,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,,,,2025-12-01T17:18:35.522293,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,59,Secret cliff resort ,7899,,,,2025-12-01T17:26:35.522293,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,60,Karon Circle,8431,,,,2025-12-01T17:31:35.522293,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,61,Woraburi Karon,8523,,,,2025-12-01T17:32:35.522293,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,62,Karon Stadium,8823,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,63,OZO Phuket,8979,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,64,Kata Palm,9111,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,65,Beyond hotel Kata,9157,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,66,Andaman Cannacia Resort,9327,,,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,67,Sai Yuan,10247,,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,43,Thalang Public Health Office,2368,2025-12-01T16:20:01.139252,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,44,Baan Khian,2586,2025-12-01T16:23:33.350352,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,45,Cherngtalay School,3541,2025-12-01T16:37:42.187443,,,2025-12-01T16:33:35.522293,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,46,Laguna,3576,2025-12-01T16:38:42.727661,,,2025-12-01T16:34:35.522293,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,47,Lotus Cherngtalay,3837,,,,2025-12-01T16:38:35.522293,,2025-12-01T16:44:44.904127,,,,,,,,,,,,,
10-1196,Airport -> Rawai,48,Surin Beach,4456,2025-12-01T16:53:51.314187,,,2025-12-01T16:43:35.522293,,2025-12-01T16:50:44.904127,,,,,,,,,,,,,
10-1196,Airport -> Rawai,49,Intercontinental Kamala,4912,2025-12-01T16:56:52.966181,,,2025-12-01T16:47:35.522293,,2025-12-01T16:54:44.904127,,,,,,,,,,,,,
10-1196,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,2025-12-01T16:57:53.701902,,,2025-12-01T16:48:35.522293,,2025-12-01T16:55:44.904127,,,,,,,,,,,,,
10-1196,Airport -> Rawai,51,Phuket Fantasea,5136,2025-12-01T16:58:54.345701,,,2025-12-01T16:49:35.522293,,2025-12-01T16:56:44.904127,,,,,,,,,,,,,
10-1196,Airport -> Rawai,52,Big C Kamala,5396,2025-12-01T17:04:59.386241,,,,,2025-12-01T16:59:44.904127,,,,,,,,,,,,,
10-1196,Airport -> Rawai,53,Kalim Bus Stop,6450,2025-12-01T17:13:38.640026,,,,,2025-12-01T17:09:44.904127,,,,,,,,,,,,,
10-1196,Airport -> Rawai,54,Kalim School,6540,2025-12-01T17:14:39.773720,,,,,2025-12-01T17:10:44.904127,,,,,,,,,,,,,
10-1196,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,2025-12-01T17:15:40.840914,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,56,Indigo Patong,6893,2025-12-01T17:19:45.304953,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,57,Patong PEA,7083,,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,59,Secret cliff resort ,7899,2025-12-01T17:49:54.886725,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,60,Karon Circle,8431,2025-12-01T17:57:01.790985,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,61,Woraburi Karon,8523,2025-12-01T17:57:32.270760,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,62,Karon Stadium,8823,2025-12-01T18:01:35.999423,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,63,OZO Phuket,8979,2025-12-01T18:03:37.911654,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,64,Kata Palm,9111,2025-12-01T18:05:39.990770,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-01T18:08:43.043932,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-01T18:12:46.957710,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,67,Sai Yuan,10247,,,,,,,,,,,,,,,,,,,
10-1204,Airport -> Rawai,53,Kalim Bus Stop,6450,2025-12-01T16:15:58.822743,,,,,,,,,,,,,,,,,,
10-1204,Airport -> Rawai,54,Kalim School,6540,2025-12-01T16:16:59.337868,,,,,,,,,,,,,,,,,,
10-1204,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,2025-12-01T16:17:29.673208,,,,,,,,,,,,,,,,,,
10-1204,Airport -> Rawai,56,Indigo Patong,6893,2025-12-01T16:22:32.821302,,,,,,,,,,,,,,,,,,
10-1204,Airport -> Rawai,57,Patong PEA,7083,,,,,,,,,,,,,,,,,,,
10-1204,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,,,,,,,,,,,,,,,,,,,
10-1204,Airport -> Rawai,59,Secret cliff resort ,7899,2025-12-01T16:43:45.479872,,,,,,,,,,,,,,,,,,
10-1204,Airport -> Rawai,60,Karon Circle,8431,2025-12-01T16:50:49.567380,,,,,,,,,,,,,,,,,,
10-1204,Airport -> Rawai,61,Woraburi Karon,8523,2025-12-01T16:51:50.185104,,,,,,,,,,,,,,,,,,
10-1204,Airport -> Rawai,62,Karon Stadium,8823,2025-12-01T16:55:52.400461,,,,,,,,,,,,,,,,,,
10-1204,Airport -> Rawai,63,OZO Phuket,8979,2025-12-01T16:59:55.048646,,,,,,,,,,,,,,,,,,
10-1204,Airport -> Rawai,64,Kata Palm,9111,2025-12-01T17:01:56.291844,,,,,,,,,,,,,,,,,,
10-1204,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-01T17:04:59.386241,,,,,,,,,,,,,,,,,,
10-1204,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-01T17:09:34.108350,,,,,,,,,,,,,,,,,,
10-1204,Airport -> Rawai,67,Sai Yuan,10247,2025-12-01T17:17:42.939292,,,,,,,,,,,,,,,,,,
10-1205,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-01T16:13:57.540420,,,,,,,,,,,,,,,,,,
10-1205,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-01T16:14:58.153714,,,,,,,,,,,,,,,,,,
10-1205,Airport -> Rawai,67,Sai Yuan,10247,2025-12-01T16:22:02.510166,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,43,Thalang Public Health Office,2368,2025-12-01T16:50:49.567380,,,2025-12-01T16:49:47.793998,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,44,Baan Khian,2586,2025-12-01T17:02:56.930235,,,2025-12-01T16:52:47.793998,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,45,Cherngtalay School,3541,2025-12-01T17:11:36.148856,,,2025-12-01T17:01:47.793998,,2025-12-01T17:09:56.930235,,,,,,,,,,,,,
10-1207,Airport -> Rawai,46,Laguna,3576,2025-12-01T17:14:39.773720,,,2025-12-01T17:01:47.793998,,2025-12-01T17:09:56.930235,,,,,,,,,,,,,
10-1207,Airport -> Rawai,47,Lotus Cherngtalay,3837,2025-12-01T17:20:46.223370,,,2025-12-01T17:05:47.793998,,2025-12-01T17:13:56.930235,,2025-12-01T17:19:42.939292,,,,,,,,,,,
10-1207,Airport -> Rawai,48,Surin Beach,4456,2025-12-01T17:27:53.374069,,,2025-12-01T17:10:47.793998,,2025-12-01T17:19:56.930235,,2025-12-01T17:25:42.939292,,,,,,,,,,,
10-1207,Airport -> Rawai,49,Intercontinental Kamala,4912,2025-12-01T17:33:59.653285,,,2025-12-01T17:15:47.793998,,2025-12-01T17:23:56.930235,,2025-12-01T17:29:42.939292,,2025-12-01T17:32:58.360842,,,,,,,,,
10-1207,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,2025-12-01T17:33:59.653285,,,2025-12-01T17:16:47.793998,,2025-12-01T17:24:56.930235,,2025-12-01T17:30:42.939292,,2025-12-01T17:33:58.360842,,,,,,,,,
10-1207,Airport -> Rawai,51,Phuket Fantasea,5136,2025-12-01T17:34:30.174267,,,2025-12-01T17:17:47.793998,,2025-12-01T17:25:56.930235,,2025-12-01T17:31:42.939292,,2025-12-01T17:34:58.360842,,,,,,,,,
10-1207,Airport -> Rawai,52,Big C Kamala,5396,2025-12-01T17:39:04.483409,,,2025-12-01T17:20:47.793998,,2025-12-01T17:28:56.930235,,2025-12-01T17:34:42.939292,,2025-12-01T17:37:58.360842,,,,,,,,,
10-1207,Airport -> Rawai,53,Kalim Bus Stop,6450,2025-12-01T17:49:54.886725,,,2025-12-01T17:30:47.793998,,2025-12-01T17:38:56.930235,,2025-12-01T17:44:42.939292,,2025-12-01T17:47:58.360842,,2025-12-01T17:49:42.676984,,,,,,,
10-1207,Airport -> Rawai,54,Kalim School,6540,2025-12-01T17:50:55.837806,,,2025-12-01T17:31:47.793998,,2025-12-01T17:39:56.930235,,2025-12-01T17:45:42.939292,,2025-12-01T17:48:58.360842,,2025-12-01T17:50:42.676984,,,,,,,
10-1207,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,2025-12-01T17:52:57.913737,,,2025-12-01T17:32:47.793998,,2025-12-01T17:41:56.930235,,2025-12-01T17:47:42.939292,,2025-12-01T17:49:58.360842,,2025-12-01T17:51:42.676984,,,,,,,
10-1207,Airport -> Rawai,56,Indigo Patong,6893,,,,2025-12-01T17:37:47.793998,,2025-12-01T17:45:56.930235,,2025-12-01T17:51:42.939292,,2025-12-01T17:54:58.360842,,2025-12-01T17:56:42.676984,,,,,,,
10-1207,Airport -> Rawai,57,Patong PEA,7083,,,,2025-12-01T17:41:47.793998,,2025-12-01T17:49:56.930235,,2025-12-01T17:55:42.939292,,2025-12-01T17:58:58.360842,,2025-12-01T17:59:42.676984,,,,,,,
10-1207,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,,,,2025-12-01T17:42:47.793998,,2025-12-01T17:51:56.930235,,2025-12-01T17:57:42.939292,,2025-12-01T17:59:58.360842,,2025-12-01T18:01:42.676984,,,,,,,
10-1207,Airport -> Rawai,59,Secret cliff resort ,7899,2025-12-01T18:13:47.918830,,,2025-12-01T17:50:47.793998,,2025-12-01T17:59:56.930235,,2025-12-01T18:05:42.939292,,2025-12-01T18:07:58.360842,,2025-12-01T18:09:42.676984,,,,,,,
10-1207,Airport -> Rawai,60,Karon Circle,8431,,,,2025-12-01T17:55:47.793998,,2025-12-01T18:04:56.930235,,2025-12-01T18:10:42.939292,,2025-12-01T18:12:58.360842,,2025-12-01T18:14:42.676984,,,,,,,
10-1207,Airport -> Rawai,61,Woraburi Karon,8523,,,,2025-12-01T17:56:47.793998,,2025-12-01T18:05:56.930235,,2025-12-01T18:11:42.939292,,2025-12-01T18:13:58.360842,,2025-12-01T18:15:42.676984,,,,,,,
10-1207,Airport -> Rawai,62,Karon Stadium,8823,,,,2025-12-01T17:59:47.793998,,2025-12-01T18:08:56.930235,,2025-12-01T18:14:42.939292,,2025-12-01T18:16:58.360842,,2025-12-01T18:18:42.676984,,,,,,,
10-1207,Airport -> Rawai,63,OZO Phuket,8979,,,,2025-12-01T18:02:47.793998,,2025-12-01T18:10:56.930235,,2025-12-01T18:16:42.939292,,2025-12-01T18:19:58.360842,,2025-12-01T18:20:42.676984,,,,,,,
10-1207,Airport -> Rawai,64,Kata Palm,9111,,,,2025-12-01T18:04:47.793998,,2025-12-01T18:12:56.930235,,2025-12-01T18:18:42.939292,,2025-12-01T18:21:58.360842,,2025-12-01T18:22:42.676984,,,,,,,
10-1207,Airport -> Rawai,65,Beyond hotel Kata,9157,,,,2025-12-01T18:04:47.793998,,2025-12-01T18:13:56.930235,,2025-12-01T18:19:42.939292,,2025-12-01T18:21:58.360842,,2025-12-01T18:23:42.676984,,,,,,,
10-1207,Airport -> Rawai,66,Andaman Cannacia Resort,9327,,,,2025-12-01T18:07:47.793998,,2025-12-01T18:15:56.930235,,2025-12-01T18:21:42.939292,,2025-12-01T18:24:58.360842,,2025-12-01T18:25:42.676984,,,,,,,
10-1207,Airport -> Rawai,67,Sai Yuan,10247,,,,2025-12-01T18:15:47.793998,,2025-12-01T18:24:56.930235,,2025-12-01T18:30:42.939292,,2025-12-01T18:32:58.360842,,2025-12-01T18:34:42.676984,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,68,Phuket Bus Terminal 1,1587,,2025-12-01T16:21:45.351856,,,,,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,69,Sanamchai,1886,2025-12-01T16:44:00.047665,,,2025-12-01T16:44:57.440690,,,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,70,Satree Phuket School,2019,2025-12-01T16:54:36.442676,,,2025-12-01T16:46:57.440690,,2025-12-01T16:52:05.021228,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,71,Phuket Wittayalai School,2111,2025-12-01T17:01:40.592946,,,2025-12-01T16:47:57.440690,,2025-12-01T16:53:05.021228,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,72,Vachira Phuket Hospital,2334,2025-12-01T17:03:42.172976,,,2025-12-01T16:51:57.440690,,2025-12-01T16:57:05.021228,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,73,Bangkok Hospital Phuket,2559,,,,2025-12-01T16:54:57.440690,,2025-12-01T17:00:05.021228,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,74,Chillva Market,2715,2025-12-01T17:13:52.842649,,,2025-12-01T16:56:57.440690,,2025-12-01T17:02:05.021228,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,75,Lotus Samkong,2809,2025-12-01T17:15:54.736409,,,2025-12-01T16:57:57.440690,,2025-12-01T17:03:05.021228,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,76,Andamanda Phuket Waterpark,2935,2025-12-01T17:19:27.935301,,,,,2025-12-01T17:04:05.021228,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,77,Kathu Fresh Market,3266,2025-12-01T17:21:29.841355,,,,,2025-12-01T17:07:05.021228,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,78,PTT Station Kathu,3459,2025-12-01T17:25:33.675665,,,,,2025-12-01T17:09:05.021228,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,79,Siko,3649,2025-12-01T17:27:35.850024,,,,,2025-12-01T17:11:05.021228,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,80,Kathu Police Station,3736,2025-12-01T17:31:39.769870,,,,,2025-12-01T17:12:05.021228,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,81,Coffee Mania,4922,,,,,,,,,,,,,,,,,,,
10-1221,Bus 2 -> Bus 1 -> Patong,82,Malin Plaza,5178,,,,,,,,,,,,,,,,,,,
10-1220,Airport -> Rawai,59,Secret cliff resort ,7899,,,,,,,,,,,,,,,,,,,
10-1220,Airport -> Rawai,60,Karon Circle,8431,,,,,,,,,,,,,,,,,,,
10-1220,Airport -> Rawai,61,Woraburi Karon,8523,,,,,,,,,,,,,,,,,,,
10-1220,Airport -> Rawai,62,Karon Stadium,8823,,,,,,,,,,,,,,,,,,,
10-1220,Airport -> Rawai,63,OZO Phuket,8979,,,,,,,,,,,,,,,,,,,
10-1220,Airport -> Rawai,64,Kata Palm,9111,,,,,,,,,,,,,,,,,,,
10-1220,Airport -> Rawai,65,Beyond hotel Kata,9157,,,,,,,,,,,,,,,,,,,
10-1220,Airport -> Rawai,66,Andaman Cannacia Resort,9327,,,,,,,,,,,,,,,,,,,
10-1220,Airport -> Rawai,67,Sai Yuan,10247,,,,,,,,,,,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,98,Phuket Bus Terminal 1,3774,2025-12-01T16:19:46.069367,,,,,,,,,,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,99,Sanamchai,4052,,,,,,,,,,,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,100,Phuket Provincial Cooperative Office,4180,,,,,,,,,,,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,101,Baan Natkamon,4358,,,,,,,,,,,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,102,Big C Mini Kingkaew,4507,,,,,,,,,,,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,103,Soi Thachin,4616,,,,,,,,,,,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,104,Dcondo Campus Kuku,4776,,,,,,,,,,,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,105,Ban Kuku School,4859,,,,,,,,,,,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,106,Big C Market Thepkrasattri,5122,,,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,85,Makro Nanai,371,2025-12-01T16:21:47.157483,,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,86,Kathu Police Station,1550,2025-12-01T16:41:57.979499,,,2025-12-01T16:39:56.915971,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,87,Siko,1652,2025-12-01T16:48:31.810234,,,2025-12-01T16:41:56.915971,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,88,PTT Station Kathu,1843,2025-12-01T16:50:02.750368,,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,89,Kathu Fresh Market,2031,2025-12-01T16:53:04.420366,,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,90,Andamanda Phuket Waterpark,2377,2025-12-01T16:55:35.883321,,,,,2025-12-01T16:57:05.562589,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,91,Lotus Samkong,2484,2025-12-01T16:56:36.443943,,,,,2025-12-01T16:58:05.562589,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,92,Chillva Market,2580,2025-12-01T17:02:40.242770,,,,,2025-12-01T16:59:05.562589,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,93,Bangkok Hospital Phuket,2727,2025-12-01T17:05:43.254013,,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,94,Vachira Phuket Hospital,2966,2025-12-01T17:09:57.092002,,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,95,Phuket Wittayalai School,3184,2025-12-01T17:15:32.867791,,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,96,Satree Phuket School,3270,2025-12-01T17:15:32.867791,,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,115,Sanamchai,3411,2025-12-01T17:18:35.588027,,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,98,Phuket Bus Terminal 1,3774,2025-12-01T17:19:36.540990,,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,99,Sanamchai,4052,,,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,100,Phuket Provincial Cooperative Office,4180,,,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,101,Baan Natkamon,4358,,,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,102,Big C Mini Kingkaew,4507,,,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,103,Soi Thachin,4616,,,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,104,Dcondo Campus Kuku,4776,,,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,105,Ban Kuku School,4859,,,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,106,Big C Market Thepkrasattri,5122,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,109,Ban Kuku School,427,2025-12-01T17:45:53.262812,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,110,Dcondo Campus Kuku,522,2025-12-01T17:48:56.357113,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,111,Soi Thachin,680,2025-12-01T17:49:57.458038,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,112,Big C Mini Kingkaew,789,2025-12-01T17:50:58.601079,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,113,Baan Natkamon,939,2025-12-01T17:51:59.649198,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,114,Phuket Provincial Cooperative Office,1116,2025-12-01T17:55:02.332303,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,115,Sanamchai,1246,2025-12-01T17:55:32.783933,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,68,Phuket Bus Terminal 1,1587,2025-12-01T17:55:32.783933,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,69,Sanamchai,1886,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,70,Satree Phuket School,2019,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,71,Phuket Wittayalai School,2111,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,72,Vachira Phuket Hospital,2334,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,73,Bangkok Hospital Phuket,2559,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,74,Chillva Market,2715,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,75,Lotus Samkong,2809,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,76,Andamanda Phuket Waterpark,2935,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,77,Kathu Fresh Market,3266,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,78,PTT Station Kathu,3459,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,79,Siko,3649,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,80,Kathu Police Station,3736,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,81,Coffee Mania,4922,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,82,Malin Plaza,5178,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,44,Baan Khian,2586,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,45,Cherngtalay School,3541,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,46,Laguna,3576,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,47,Lotus Cherngtalay,3837,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,48,Surin Beach,4456,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,49,Intercontinental Kamala,4912,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,51,Phuket Fantasea,5136,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,52,Big C Kamala,5396,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,53,Kalim Bus Stop,6450,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,54,Kalim School,6540,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,56,Indigo Patong,6893,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,57,Patong PEA,7083,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,59,Secret cliff resort ,7899,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,60,Karon Circle,8431,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,61,Woraburi Karon,8523,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,62,Karon Stadium,8823,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,63,OZO Phuket,8979,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,64,Kata Palm,9111,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,65,Beyond hotel Kata,9157,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,66,Andaman Cannacia Resort,9327,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,67,Sai Yuan,10247,,,,,,,,,,,,,,,,,,,
10-1159,Airport -> Rawai,47,Lotus Cherngtalay,3837,,,,,,,,,,,,,,,,,,,
10-1159,Airport -> Rawai,48,Surin Beach,4456,,,,,,,,,,,,,,,,,,,
10-1159,Airport -> Rawai,49,Intercontinental Kamala,4912,,,,,,,,,,,,,,,,,,,
