licence,route,stop_id,stop_name,stop_index,arrival_time,eta_pred_at_T0,accuracy_T0,eta_pred_at_T15,accuracy_T15,eta_pred_at_T30,accuracy_T30,eta_pred_at_T45,accuracy_T45,eta_pred_at_T60,accuracy_T60,eta_pred_at_T75,accuracy_T75,eta_pred_at_T90,accuracy_T90,eta_pred_at_T105,accuracy_T105,eta_pred_at_T120,accuracy_T120
10-1265,Dragon Line,11,WANLAMUN & EGG E EGG @ OLD TOWN,692,2025-11-27T17:33:17.564219,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,12,Phuket Thaihua Museum,760,2025-11-27T17:33:17.564219,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,13,Dibuk Road,830,2025-11-27T17:33:17.564219,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,14,Mongkhonnimit Temple,886,2025-11-27T17:33:17.564219,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,15,Limelight Phuket,960,2025-11-27T17:33:17.564219,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,3,Old Town Intersection,134,2025-11-27T17:34:18.209872,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,4,Government Savings Bank,159,2025-11-27T17:34:18.209872,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,5,Royal Phuket City Hotel,243,2025-11-27T17:42:22.445757,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,6,Pearl Hotel Phuket,333,2025-11-27T17:43:23.003334,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,7,Mc Donald's,435,2025-11-27T17:44:23.543352,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,8,Surin Circle Clock Tower,523,2025-11-27T17:49:26.246363,,,2025-11-27T17:48:25.685280,,,,,,,,,,,,,,,
10-1264,Dragon Line,9,Municipal Parking,593,2025-11-27T17:49:26.246363,,,2025-11-27T17:49:25.685280,,,,,,,,,,,,,,,
10-1264,Dragon Line,10,Krungsri Bank,647,2025-11-27T17:51:27.381653,,,2025-11-27T17:50:25.685280,,,,,,,,,,,,,,,
10-1264,Dragon Line,11,WANLAMUN & EGG E EGG @ OLD TOWN,692,2025-11-27T17:52:27.942364,,,2025-11-27T17:51:25.685280,,,,,,,,,,,,,,,
10-1264,Dragon Line,12,Phuket Thaihua Museum,760,2025-11-27T17:54:29.001546,,,2025-11-27T17:52:25.685280,,,,,,,,,,,,,,,
10-1264,Dragon Line,13,Dibuk Road,830,2025-11-27T17:55:29.546097,,,2025-11-27T17:53:25.685280,,,,,,,,,,,,,,,
10-1264,Dragon Line,14,Mongkhonnimit Temple,886,,,,2025-11-27T17:54:25.685280,,,,,,,,,,,,,,,
10-1264,Dragon Line,15,Limelight Phuket,960,,,,2025-11-27T17:56:25.685280,,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,74,Chillva Market,2715,2025-11-27T17:36:20.786204,,,,,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,75,Lotus Samkong,2809,2025-11-27T17:37:21.329019,,,,,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,76,Andamanda Phuket Waterpark,2935,2025-11-27T17:41:23.685902,,,,,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,77,Kathu Fresh Market,3266,2025-11-27T17:46:26.936084,,,,,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,78,PTT Station Kathu,3459,2025-11-27T17:48:28.131301,,,,,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,79,Siko,3649,2025-11-27T17:49:28.777436,,,,,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,80,Kathu Police Station,3736,2025-11-27T17:50:29.356451,,,,,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,81,Coffee Mania,4922,,,,,,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,82,Malin Plaza,5178,,,,,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,43,Thalang Public Health Office,2368,2025-11-27T17:52:31.780849,,,2025-11-27T17:52:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,44,Baan Khian,2586,,,,2025-11-27T17:54:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,45,Cherngtalay School,3541,,,,2025-11-27T18:03:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,46,Laguna,3576,,,,2025-11-27T18:04:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,47,Lotus Cherngtalay,3837,,,,2025-11-27T18:07:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,48,Surin Beach,4456,,,,2025-11-27T18:13:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,49,Intercontinental Kamala,4912,,,,2025-11-27T18:17:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,,,,2025-11-27T18:18:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,51,Phuket Fantasea,5136,,,,2025-11-27T18:19:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,52,Big C Kamala,5396,,,,2025-11-27T18:22:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,53,Kalim Bus Stop,6450,,,,2025-11-27T18:32:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,54,Kalim School,6540,,,,2025-11-27T18:33:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,,,,2025-11-27T18:35:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,56,Indigo Patong,6893,,,,2025-11-27T18:39:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,57,Patong PEA,7083,,,,2025-11-27T18:43:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,,,,2025-11-27T18:45:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,59,Secret cliff resort ,7899,,,,2025-11-27T18:53:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,60,Karon Circle,8431,,,,2025-11-27T18:58:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,61,Woraburi Karon,8523,,,,2025-11-27T18:59:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,62,Karon Stadium,8823,,,,2025-11-27T19:02:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,63,OZO Phuket,8979,,,,2025-11-27T19:04:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,64,Kata Palm,9111,,,,2025-11-27T19:06:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,65,Beyond hotel Kata,9157,,,,2025-11-27T19:07:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,66,Andaman Cannacia Resort,9327,,,,2025-11-27T19:09:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,67,Sai Yuan,10247,,,,2025-11-27T19:18:29.932141,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,18,Andaman Cannacia Resort,1565,,2025-11-27T17:41:20.659411,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,19,Beyond hotel Kata,1728,,2025-11-27T17:43:20.659411,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,20,Kata Palm,1780,,2025-11-27T17:44:20.659411,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,21,OZO Kata,1937,,2025-11-27T17:46:20.659411,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,22,Peach Blossom,1963,,2025-11-27T17:46:20.659411,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,23,Karon Stadium,2064,,2025-11-27T17:48:20.659411,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,24,Woraburi Karon,2369,,2025-11-27T17:51:20.659411,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,25,Karon Circle,2454,,2025-11-27T17:52:20.659411,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,26,Secret cliff resort ,2997,,2025-11-27T17:58:20.659411,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,27,Patong Bus Stop,3674,,2025-11-27T18:04:20.659411,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,28,Bangla Patong ,3858,,2025-11-27T18:07:20.659411,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,29,Four Point Patong,4204,,2025-11-27T18:12:20.659411,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,30,Kalim School,4320,,2025-11-27T18:13:20.659411,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,31,Kalim Bus Stop,4437,,2025-11-27T18:14:20.659411,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,32,Big C Kamala,5519,,2025-11-27T18:25:20.659411,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,33,Phuket Fantasea,5751,,2025-11-27T18:27:20.659411,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,,2025-11-27T18:28:20.659411,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,35,Cafe De Mar,5945,,2025-11-27T18:29:20.659411,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,36,Surin Beach,6442,,2025-11-27T18:33:20.659411,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,37,Lotus Cherngtalay,7024,,2025-11-27T18:41:20.659411,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,38,Laguna,7313,,2025-11-27T18:46:20.659411,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,39,Cherngtalay School,7346,,2025-11-27T18:47:20.659411,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,40,Baan Khian,8300,,2025-11-27T18:56:20.659411,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,41,Thalang Public Health Office,8532,,2025-11-27T18:58:20.659411,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,43,Thalang Public Health Office,2368,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,44,Baan Khian,2586,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,45,Cherngtalay School,3541,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,46,Laguna,3576,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,47,Lotus Cherngtalay,3837,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,48,Surin Beach,4456,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,49,Intercontinental Kamala,4912,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,51,Phuket Fantasea,5136,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,52,Big C Kamala,5396,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,53,Kalim Bus Stop,6450,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,54,Kalim School,6540,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,56,Indigo Patong,6893,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,57,Patong PEA,7083,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,59,Secret cliff resort ,7899,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,60,Karon Circle,8431,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,61,Woraburi Karon,8523,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,62,Karon Stadium,8823,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,63,OZO Phuket,8979,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,64,Kata Palm,9111,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,65,Beyond hotel Kata,9157,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,66,Andaman Cannacia Resort,9327,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,67,Sai Yuan,10247,,,,,,,,,,,,,,,,,,,
10-1147,Airport -> Rawai,67,Sai Yuan,10247,2025-11-27T17:38:22.934973,,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,47,Lotus Cherngtalay,3837,,2025-11-27T17:37:21.706463,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,48,Surin Beach,4456,,2025-11-27T17:43:21.706463,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,49,Intercontinental Kamala,4912,,2025-11-27T17:47:21.706463,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,,2025-11-27T17:48:21.706463,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,51,Phuket Fantasea,5136,,2025-11-27T17:49:21.706463,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,52,Big C Kamala,5396,,2025-11-27T17:52:21.706463,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,53,Kalim Bus Stop,6450,,2025-11-27T18:02:21.706463,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,54,Kalim School,6540,,2025-11-27T18:03:21.706463,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,,2025-11-27T18:05:21.706463,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,56,Indigo Patong,6893,,2025-11-27T18:09:21.706463,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,57,Patong PEA,7083,,2025-11-27T18:13:21.706463,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,,2025-11-27T18:15:21.706463,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,59,Secret cliff resort ,7899,,2025-11-27T18:23:21.706463,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,60,Karon Circle,8431,,2025-11-27T18:28:21.706463,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,61,Woraburi Karon,8523,,2025-11-27T18:29:21.706463,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,62,Karon Stadium,8823,,2025-11-27T18:32:21.706463,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,63,OZO Phuket,8979,,2025-11-27T18:34:21.706463,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,64,Kata Palm,9111,,2025-11-27T18:36:21.706463,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,65,Beyond hotel Kata,9157,,2025-11-27T18:37:21.706463,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,66,Andaman Cannacia Resort,9327,,2025-11-27T18:39:21.706463,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,67,Sai Yuan,10247,,2025-11-27T18:48:21.706463,,,,,,,,,,,,,,,,,
10-1151,Airport -> Rawai,67,Sai Yuan,10247,,,,,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,18,Andaman Cannacia Resort,1565,2025-11-27T17:42:24.902996,,,,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,19,Beyond hotel Kata,1728,2025-11-27T17:55:33.063059,,,2025-11-27T17:53:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,20,Kata Palm,1780,2025-11-27T17:56:33.710184,,,2025-11-27T17:54:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,21,OZO Kata,1937,,,,2025-11-27T17:56:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,22,Peach Blossom,1963,,,,2025-11-27T17:57:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,23,Karon Stadium,2064,,,,2025-11-27T17:58:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,24,Woraburi Karon,2369,,,,2025-11-27T18:02:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,25,Karon Circle,2454,,,,2025-11-27T18:03:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,26,Secret cliff resort ,2997,,,,2025-11-27T18:08:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,27,Patong Bus Stop,3674,,,,2025-11-27T18:14:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,28,Bangla Patong ,3858,,,,2025-11-27T18:17:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,29,Four Point Patong,4204,,,,2025-11-27T18:22:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,30,Kalim School,4320,,,,2025-11-27T18:23:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,31,Kalim Bus Stop,4437,,,,2025-11-27T18:24:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,32,Big C Kamala,5519,,,,2025-11-27T18:35:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,33,Phuket Fantasea,5751,,,,2025-11-27T18:37:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,,,,2025-11-27T18:38:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,35,Cafe De Mar,5945,,,,2025-11-27T18:39:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,36,Surin Beach,6442,,,,2025-11-27T18:43:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,37,Lotus Cherngtalay,7024,,,,2025-11-27T18:51:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,38,Laguna,7313,,,,2025-11-27T18:56:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,39,Cherngtalay School,7346,,,,2025-11-27T18:57:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,40,Baan Khian,8300,,,,2025-11-27T19:06:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,41,Thalang Public Health Office,8532,,,,2025-11-27T19:09:31.620630,,,,,,,,,,,,,,,
10-1149,Rawai -> Airport,38,Laguna,7313,2025-11-27T17:43:25.532139,,,,,,,,,,,,,,,,,,
10-1149,Rawai -> Airport,39,Cherngtalay School,7346,2025-11-27T17:43:25.532139,,,,,,,,,,,,,,,,,,
10-1149,Rawai -> Airport,40,Baan Khian,8300,,,,,,,,,,,,,,,,,,,
10-1149,Rawai -> Airport,41,Thalang Public Health Office,8532,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,108,Big C Market Thepkrasattri,205,2025-11-27T17:42:24.328217,2025-11-27T17:42:23.035941,0.02,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,109,Ban Kuku School,427,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,110,Dcondo Campus Kuku,522,2025-11-27T17:47:27.531975,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,111,Soi Thachin,680,2025-11-27T17:48:28.131301,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,112,Big C Mini Kingkaew,789,2025-11-27T17:49:28.777436,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,113,Baan Natkamon,939,2025-11-27T17:50:29.356451,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,114,Phuket Provincial Cooperative Office,1116,2025-11-27T17:53:31.133182,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,115,Sanamchai,1246,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,68,Phuket Bus Terminal 1,1587,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,69,Sanamchai,1886,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,70,Satree Phuket School,2019,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,71,Phuket Wittayalai School,2111,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,72,Vachira Phuket Hospital,2334,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,73,Bangkok Hospital Phuket,2559,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,74,Chillva Market,2715,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,75,Lotus Samkong,2809,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,76,Andamanda Phuket Waterpark,2935,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,77,Kathu Fresh Market,3266,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,78,PTT Station Kathu,3459,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,79,Siko,3649,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,80,Kathu Police Station,3736,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,81,Coffee Mania,4922,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,82,Malin Plaza,5178,,,,,,,,,,,,,,,,,,,
10-1196,Rawai -> Airport,38,Laguna,7313,,2025-11-27T17:44:24.902996,,,,,,,,,,,,,,,,,
10-1196,Rawai -> Airport,39,Cherngtalay School,7346,,2025-11-27T17:45:24.902996,,,,,,,,,,,,,,,,,
10-1196,Rawai -> Airport,40,Baan Khian,8300,,2025-11-27T17:54:24.902996,,,,,,,,,,,,,,,,,
10-1196,Rawai -> Airport,41,Thalang Public Health Office,8532,,2025-11-27T17:56:24.902996,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,27,Patong Bus Stop,3674,,2025-11-27T17:43:24.902996,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,28,Bangla Patong ,3858,,2025-11-27T17:46:24.902996,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,29,Four Point Patong,4204,,2025-11-27T17:51:24.902996,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,30,Kalim School,4320,,2025-11-27T17:52:24.902996,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,31,Kalim Bus Stop,4437,,2025-11-27T17:53:24.902996,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,32,Big C Kamala,5519,,2025-11-27T18:04:24.902996,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,33,Phuket Fantasea,5751,,2025-11-27T18:06:24.902996,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,,2025-11-27T18:07:24.902996,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,35,Cafe De Mar,5945,,2025-11-27T18:08:24.902996,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,36,Surin Beach,6442,,2025-11-27T18:12:24.902996,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,37,Lotus Cherngtalay,7024,,2025-11-27T18:20:24.902996,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,38,Laguna,7313,,2025-11-27T18:26:24.902996,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,39,Cherngtalay School,7346,,2025-11-27T18:26:24.902996,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,40,Baan Khian,8300,,2025-11-27T18:36:24.902996,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,41,Thalang Public Health Office,8532,,2025-11-27T18:38:24.902996,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,43,Thalang Public Health Office,2368,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,44,Baan Khian,2586,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,45,Cherngtalay School,3541,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,46,Laguna,3576,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,47,Lotus Cherngtalay,3837,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,48,Surin Beach,4456,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,49,Intercontinental Kamala,4912,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,51,Phuket Fantasea,5136,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,52,Big C Kamala,5396,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,53,Kalim Bus Stop,6450,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,54,Kalim School,6540,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,56,Indigo Patong,6893,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,57,Patong PEA,7083,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,59,Secret cliff resort ,7899,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,60,Karon Circle,8431,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,61,Woraburi Karon,8523,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,62,Karon Stadium,8823,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,63,OZO Phuket,8979,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,64,Kata Palm,9111,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,65,Beyond hotel Kata,9157,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,66,Andaman Cannacia Resort,9327,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,67,Sai Yuan,10247,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,106,Big C Market Thepkrasattri,5122,,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,47,Lotus Cherngtalay,3837,2025-11-27T17:45:27.241719,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,48,Surin Beach,4456,2025-11-27T17:53:32.365087,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,49,Intercontinental Kamala,4912,2025-11-27T17:58:35.427976,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,2025-11-27T17:58:35.427976,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,51,Phuket Fantasea,5136,,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,52,Big C Kamala,5396,,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,53,Kalim Bus Stop,6450,,,,,,,,,,,,,,,,,,,
10-1196,Airport -> Rawai,54,Kalim School,6540,,,,,,,,,,,,,,,,,,,
